fraud,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
0,1,0,0,0.0,0,0,0,12,0,37,0,11500.0,0,1,4,0,0,0,0,2018,0,2950,0,0,43,0,3,0,0,2,1,1,0,0,2,0,750,0,1,0,0,0,15,1,11500.0
0,1,0,0,5500.0,1,0,1,2,0,54,0,18500.0,0,0,1,0,0,1,0,2018,0,3000,0,1,87,3,1,0,0,4,0,0,0,0,3,1,750,1,1,0,0,2,6,1,13000.0
0,0,1,0,0.0,1,0,1,12,0,70,1,20500.0,0,0,1,0,0,0,0,2012,0,2650,0,0,283,0,1,5,0,14,0,0,0,0,2,1,800,1,1,0,0,2,3,1,20500.0
0,0,1,0,0.0,1,0,0,9,0,72,0,14000.0,0,0,3,0,0,0,0,2018,0,3000,0,1,152,0,1,3,0,5,1,0,0,0,1,0,750,0,1,0,0,0,6,1,14000.0
0,1,0,0,0.0,1,0,0,11,0,54,1,16500.0,0,0,1,0,0,0,0,2013,0,2500,0,0,147,0,1,1,0,19,0,0,0,0,2,1,750,1,1,0,0,2,16,1,16500.0
0,0,1,0,0.0,0,0,0,2,0,40,0,22000.0,0,1,4,0,0,1,0,2018,0,3000,0,0,126,0,1,3,0,28,1,1,0,0,2,0,750,0,1,0,0,1,11,1,22000.0
0,0,1,0,4000.0,0,0,1,1,1,28,1,32500.0,0,0,1,0,0,2,0,2018,0,3000,0,0,74,1,1,1,0,8,0,0,0,0,3,2,750,1,1,0,0,2,11,1,28500.0
0,0,1,0,7000.0,0,0,1,11,0,34,1,42500.0,0,0,3,1,0,0,0,2019,0,3000,0,0,8,4,1,2,0,20,0,0,0,0,3,2,750,1,1,0,0,1,15,1,35500.0
1,0,1,0,0.0,0,0,1,6,1,49,0,35000.0,0,1,3,0,0,2,0,2016,0,3000,0,0,20,0,4,4,0,21,0,0,1,0,3,2,750,1,1,0,0,1,16,1,35000.0
0,0,1,0,6000.0,0,0,1,2,0,72,0,25500.0,0,1,1,0,0,0,0,2008,0,2350,0,0,204,1,1,1,0,26,0,1,0,0,3,2,750,1,1,0,0,0,14,1,19500.0
0,0,1,0,0.0,0,0,0,12,0,66,0,34000.0,0,1,3,0,0,0,0,2020,0,2550,0,0,162,0,1,2,0,18,0,1,0,0,1,2,750,1,1,0,0,0,5,1,34000.0
0,0,1,0,0.0,1,0,1,7,0,47,1,10500.0,0,0,4,0,0,0,0,2016,0,3000,1,0,131,0,1,0,0,22,0,0,0,0,3,1,750,1,1,0,0,0,0,0,10500.0
0,1,0,0,0.0,1,0,1,10,0,44,1,19500.0,0,0,1,0,0,4,0,2017,0,2900,0,0,89,0,1,3,0,3,0,0,0,0,3,0,750,1,1,0,0,1,1,1,19500.0
0,0,1,0,5500.0,0,0,0,8,0,57,1,40500.0,0,0,3,0,0,1,0,2017,1,3000,0,0,27,1,1,0,0,26,0,1,0,0,2,2,750,0,1,0,0,1,7,1,35000.0
0,0,1,1,0.0,0,0,0,11,0,70,0,9000.0,0,0,3,0,0,0,0,2010,0,2900,1,1,82,0,1,1,0,26,1,0,0,0,2,0,750,0,1,0,0,2,11,0,9000.0
0,0,1,0,0.0,1,0,1,1,0,32,0,9500.0,0,1,3,0,0,0,0,2017,0,3000,0,0,63,0,1,0,0,7,0,0,0,0,3,0,750,1,1,0,0,0,14,1,9500.0
0,0,1,0,25000.0,0,0,1,3,0,59,1,56000.0,0,0,1,1,0,1,0,2016,0,2500,0,0,162,1,1,1,0,12,0,0,0,0,3,2,750,1,1,0,0,1,10,1,31000.0
0,0,1,0,0.0,1,0,1,8,0,52,0,31000.0,0,0,1,0,0,0,0,2017,0,3000,0,1,102,0,1,4,0,9,0,0,0,0,3,2,750,1,1,0,0,0,14,1,31000.0
0,1,0,0,0.0,0,0,0,10,0,47,1,10500.0,0,0,3,0,0,0,0,2013,0,3000,0,0,117,0,1,2,0,9,0,0,0,1,2,1,750,1,1,0,0,1,9,1,10500.0
0,0,1,0,0.0,1,0,1,2,0,50,1,9000.0,0,0,4,0,0,1,1,2010,0,3000,0,0,69,0,1,3,0,28,0,0,0,0,3,0,750,1,1,0,0,0,17,0,9000.0
0,0,1,1,0.0,0,0,1,9,0,45,1,24000.0,0,0,3,0,0,1,0,2017,0,2650,0,0,67,0,1,4,0,6,0,0,0,0,3,1,750,1,1,0,1,2,22,0,24000.0
0,1,0,0,0.0,1,0,0,2,0,37,1,17000.0,0,0,2,0,0,2,0,2020,0,3000,0,0,68,0,1,6,0,3,1,0,0,0,2,0,750,0,1,0,0,2,9,1,17000.0
0,0,1,0,0.0,0,0,0,10,0,71,0,11500.0,0,1,3,1,0,0,0,2013,0,3000,0,0,105,0,1,1,0,29,1,0,0,0,2,0,750,0,1,0,0,3,8,1,11500.0
0,0,1,0,0.0,1,1,0,2,0,66,0,20500.0,0,0,1,0,1,0,0,2017,0,3000,0,0,166,0,1,3,1,21,0,0,0,0,1,0,750,1,0,0,0,2,13,0,20500.0
0,0,1,0,0.0,1,0,0,7,0,54,1,7500.0,0,0,3,0,0,0,0,2019,0,3000,0,0,87,0,1,1,0,2,1,0,0,0,1,0,750,0,1,0,0,1,6,1,7500.0
0,0,1,0,30000.0,1,0,0,3,0,55,1,47500.0,0,0,1,0,0,0,0,2015,0,3000,0,0,88,3,1,1,0,26,0,0,0,0,2,1,750,1,1,0,0,0,10,1,17500.0
1,0,1,0,0.0,0,0,0,12,0,41,0,11000.0,0,1,3,0,0,0,0,2018,0,2850,1,0,57,0,2,3,0,5,0,0,0,1,2,0,750,1,1,0,0,1,9,0,11000.0
0,0,1,0,0.0,0,1,0,7,0,37,0,24500.0,1,0,3,0,0,0,0,2019,0,3000,0,0,149,0,1,1,1,30,0,1,0,0,1,1,750,1,0,0,0,1,23,0,24500.0
0,0,1,0,0.0,0,0,0,11,0,59,0,30500.0,0,1,1,1,0,0,0,2016,1,2550,0,0,94,0,1,3,0,28,0,0,0,0,2,2,750,0,1,0,0,1,13,1,30500.0
0,0,1,0,0.0,0,1,0,6,0,43,0,6000.0,0,0,3,1,1,0,0,2010,0,3000,0,0,70,0,1,5,1,15,0,0,0,0,1,0,750,1,0,0,0,2,5,0,6000.0
0,0,1,0,0.0,1,0,0,12,0,23,0,24000.0,0,0,3,0,0,1,0,2019,0,2950,0,1,71,0,1,4,0,6,0,0,0,0,2,1,750,1,1,0,0,1,18,1,24000.0
0,0,1,0,0.0,0,0,1,12,1,44,1,16000.0,0,0,3,0,0,0,0,2019,0,3000,0,0,67,0,1,1,0,31,0,0,0,0,2,0,750,1,1,0,0,1,7,1,16000.0
0,0,1,0,0.0,1,0,0,7,0,30,1,39000.0,0,0,2,0,0,0,0,2019,0,3000,0,0,13,0,1,5,0,20,0,0,0,0,1,2,750,0,1,1,0,1,6,1,39000.0
0,0,1,0,0.0,1,1,0,10,0,41,0,27500.0,1,0,1,0,0,0,0,2020,0,3000,0,0,135,0,1,2,1,30,0,0,0,0,1,1,750,1,0,0,0,0,14,0,27500.0
0,1,0,0,0.0,1,0,0,7,0,50,1,13000.0,0,0,4,0,0,0,0,2019,0,3000,0,0,41,0,3,1,0,2,1,0,0,0,2,0,750,0,1,0,0,1,8,1,13000.0
0,0,1,0,25000.0,1,0,1,2,0,53,0,41000.0,0,1,4,0,0,0,1,2017,0,3000,0,0,101,1,1,1,0,19,0,0,0,0,2,1,750,1,1,0,0,1,9,0,16000.0
0,1,0,0,0.0,1,1,0,12,0,33,0,8500.0,1,0,4,0,0,0,0,2012,0,2700,0,0,85,0,1,5,1,28,0,0,0,0,1,1,750,1,0,0,0,1,9,0,8500.0
0,0,1,0,0.0,1,0,0,9,0,29,1,23500.0,0,0,3,0,0,0,0,2015,0,3000,0,0,67,0,1,0,0,9,0,0,0,0,2,1,750,0,1,1,0,3,14,1,23500.0
0,0,1,0,0.0,1,0,1,1,0,33,1,15000.0,0,0,3,0,0,2,0,2014,0,3000,0,0,89,0,1,1,0,1,0,0,0,0,2,1,750,1,1,0,1,2,15,0,15000.0
0,0,1,0,18500.0,0,0,0,7,1,31,0,34000.0,0,0,4,0,0,0,0,2017,0,3000,0,1,105,1,1,4,0,26,1,0,0,0,2,0,750,0,1,0,0,1,9,1,15500.0
0,0,1,0,0.0,1,0,0,1,0,47,0,7500.0,0,0,4,0,0,0,0,2014,0,3000,1,1,130,0,1,0,0,28,1,0,0,0,2,0,750,0,1,0,0,0,14,0,7500.0
0,0,1,0,0.0,1,0,1,3,0,23,0,4000.0,0,0,3,0,0,2,0,2014,0,2950,1,1,61,0,1,5,0,30,0,0,0,0,3,0,750,1,1,0,0,1,12,0,4000.0
0,1,0,0,0.0,1,0,0,8,0,26,0,14000.0,0,1,3,0,0,0,0,2017,0,3000,1,0,1,0,5,4,0,23,1,0,0,0,1,0,750,0,1,0,0,1,11,0,14000.0
0,1,0,0,0.0,0,0,0,5,0,46,1,6000.0,0,0,3,0,0,0,0,2014,0,3000,0,0,151,0,1,1,0,21,1,1,0,0,2,0,750,0,1,0,0,0,12,1,6000.0
0,1,0,0,0.0,1,1,1,10,0,41,0,12000.0,0,0,3,0,1,0,0,2017,0,3000,0,0,159,0,1,2,1,16,0,0,0,0,1,0,750,1,0,0,0,2,7,0,12000.0
0,1,0,0,2500.0,1,0,1,10,0,52,1,38500.0,0,0,3,0,0,0,0,2018,0,2950,0,0,97,1,1,3,0,24,0,0,0,0,2,2,750,1,1,0,0,0,16,1,36000.0
0,0,1,0,0.0,0,0,0,1,0,62,1,11000.0,0,0,1,1,0,0,0,2014,0,3000,0,0,174,0,1,1,0,22,1,0,0,0,1,0,750,0,1,0,0,2,16,1,11000.0
0,1,0,0,0.0,0,0,1,3,0,35,0,27500.0,0,1,3,0,0,2,0,2015,0,2850,0,0,137,0,1,3,0,28,0,1,0,0,3,2,750,1,1,0,0,1,5,1,27500.0
0,1,0,0,0.0,0,0,1,9,0,62,0,28000.0,0,1,4,0,0,1,0,2012,0,3000,0,0,127,0,1,4,0,6,0,1,0,0,3,2,750,1,1,0,0,2,19,1,28000.0
0,0,1,0,30000.0,1,0,0,12,0,49,1,65500.0,0,0,1,0,0,2,0,2017,0,3000,0,0,91,1,1,2,0,25,0,0,0,0,2,2,750,1,1,0,0,2,16,1,35500.0
0,0,1,0,0.0,1,0,0,4,0,46,0,13000.0,0,0,1,0,0,2,0,2018,0,3000,0,1,58,0,2,2,0,10,1,0,1,0,2,0,750,0,1,0,0,2,7,1,13000.0
0,0,1,0,16000.0,1,0,1,8,0,35,0,47000.0,0,1,2,0,0,1,0,2015,0,2800,0,0,9,3,5,4,0,30,0,0,0,0,3,2,750,1,1,0,0,0,21,1,31000.0
0,1,0,0,7500.0,1,0,0,6,0,40,1,24000.0,0,0,2,0,0,0,0,2018,0,3000,0,0,29,2,2,4,0,7,0,0,0,0,2,1,750,1,1,0,0,2,13,1,16500.0
0,1,0,0,0.0,1,0,0,9,0,22,0,16500.0,0,0,2,0,0,0,0,2016,0,3000,1,1,30,0,4,1,0,10,1,0,0,0,1,0,750,0,1,0,0,0,11,0,16500.0
0,0,1,0,0.0,0,0,0,1,0,46,1,13500.0,0,0,1,0,0,0,0,2015,0,3000,0,0,87,0,1,5,0,19,1,1,0,0,1,0,750,0,1,0,0,0,16,1,13500.0
0,1,0,0,0.0,1,0,0,12,0,61,0,14000.0,0,1,1,0,0,1,0,2014,0,3000,0,0,486,0,1,4,0,6,1,0,0,0,2,0,750,0,1,0,0,0,4,1,14000.0
0,0,1,0,0.0,0,1,0,8,0,45,0,9500.0,0,0,4,0,1,0,0,2013,0,3000,0,0,106,0,1,3,1,8,0,1,0,0,1,0,750,1,0,0,0,1,7,0,9500.0
0,1,0,0,11500.0,1,0,1,1,0,57,1,31500.0,0,0,3,0,0,0,0,2018,0,3000,0,0,166,1,1,0,0,21,0,0,0,0,3,1,750,1,1,0,0,0,19,1,20000.0
0,1,0,0,0.0,1,0,0,12,0,33,0,12000.0,0,0,3,0,0,3,0,2016,0,3000,0,1,28,0,2,3,0,19,1,0,0,0,2,0,750,0,1,0,0,0,18,1,12000.0
0,0,1,0,5500.0,0,0,1,5,0,55,0,40000.0,0,0,3,1,0,1,0,2018,0,2700,0,1,110,1,1,4,0,10,0,0,0,0,3,2,750,1,1,0,0,2,18,1,34500.0
1,0,1,0,0.0,1,1,0,11,0,45,0,13000.0,0,0,4,0,1,0,0,2008,0,3000,0,0,133,0,1,4,1,15,0,0,0,0,1,0,750,1,0,0,0,2,8,0,13000.0
0,1,0,0,0.0,1,0,1,11,0,41,1,19000.0,0,0,4,0,0,0,0,2015,0,3000,0,0,21,0,2,2,0,13,0,0,0,0,2,1,750,1,1,0,0,2,7,1,19000.0
0,0,1,0,0.0,1,0,1,5,0,33,1,9500.0,0,0,1,0,0,2,0,2019,0,3000,1,0,18,0,2,4,0,17,0,0,0,0,3,0,750,1,1,0,0,3,9,0,9500.0
0,1,0,0,0.0,0,1,0,4,0,74,0,8500.0,0,0,4,1,1,0,0,2015,0,2550,0,0,61,0,1,1,1,9,0,0,0,0,1,0,750,1,0,0,0,1,18,0,8500.0
0,0,1,0,0.0,0,1,0,4,0,62,0,13500.0,1,0,3,0,0,1,0,2014,0,3000,0,0,109,0,1,2,1,10,0,1,0,0,1,1,750,1,0,0,0,2,7,0,13500.0
0,1,0,0,0.0,0,0,0,2,0,31,1,20500.0,0,0,1,0,0,1,0,2018,0,3000,0,0,8,0,4,4,0,15,0,0,0,1,2,1,750,1,1,0,0,2,9,1,20500.0
0,1,0,0,0.0,1,0,1,11,0,45,0,20500.0,0,1,3,0,0,1,0,2018,0,3000,0,0,143,0,1,3,0,7,0,0,0,0,2,1,750,1,1,0,0,0,2,1,20500.0
0,0,1,0,0.0,1,0,0,12,0,25,0,10000.0,0,0,3,0,0,2,0,2012,0,2950,0,1,56,0,2,0,0,16,0,0,0,0,2,1,750,1,1,0,0,0,22,1,10000.0
0,0,1,0,0.0,1,0,0,11,0,33,0,2500.0,0,0,1,0,0,0,0,2005,0,2450,0,1,60,0,1,4,0,8,0,0,0,0,1,1,800,0,1,1,0,1,5,1,2500.0
0,0,1,0,12500.0,1,0,1,12,0,57,1,33000.0,0,0,3,0,0,0,0,2012,0,2400,0,0,81,1,1,6,0,15,0,0,0,0,2,2,750,1,1,0,0,0,16,1,20500.0
0,1,0,1,0.0,0,1,0,5,0,20,0,8000.0,1,0,3,0,0,0,0,2012,0,3000,0,0,13,0,1,1,1,14,0,0,0,0,1,1,750,1,0,0,0,3,7,0,8000.0
0,0,1,0,11000.0,1,0,1,3,0,19,0,29000.0,0,1,1,0,0,3,0,2020,0,3000,0,0,20,1,5,1,0,12,0,0,0,0,2,1,750,1,1,0,0,0,6,1,18000.0
0,1,0,0,0.0,0,0,1,1,0,66,0,1500.0,0,0,1,0,0,0,0,2013,0,2450,0,1,28,0,2,5,0,19,0,1,0,0,2,0,850,1,1,0,0,1,13,1,1500.0
0,1,0,0,0.0,1,0,1,4,0,70,1,14500.0,0,0,3,0,0,2,0,2017,0,3000,0,0,210,0,1,4,0,5,0,0,0,0,4,0,750,1,1,0,0,0,5,1,14500.0
0,0,1,0,7500.0,1,0,1,3,0,28,1,43000.0,0,0,1,0,0,0,0,2019,0,3000,0,0,36,1,3,2,0,20,0,0,0,0,3,2,750,1,1,0,0,2,17,1,35500.0
0,0,1,0,6000.0,0,0,0,12,0,48,1,23500.0,0,0,4,1,0,1,0,2018,0,3000,0,0,9,2,5,6,0,1,0,0,0,0,2,1,750,1,1,0,0,2,11,1,17500.0
0,0,1,0,0.0,0,0,0,1,0,36,1,2000.0,0,0,3,0,0,2,0,2014,0,2950,0,0,69,0,1,6,0,6,0,1,0,0,2,0,750,1,1,0,0,0,11,1,2000.0
0,0,1,1,0.0,0,1,0,6,0,69,0,16000.0,0,0,2,0,1,0,0,2020,0,3000,0,0,172,0,1,1,1,11,0,0,0,0,1,0,750,1,0,0,0,1,9,0,16000.0
0,1,0,0,0.0,1,0,1,12,0,37,1,4000.0,0,0,3,0,0,0,0,2014,0,3000,1,0,40,0,1,4,0,20,0,0,0,0,2,0,750,1,1,0,0,1,9,0,4000.0
0,0,1,0,0.0,0,0,0,12,0,33,1,11500.0,0,0,4,0,0,2,0,2018,0,3000,0,0,67,0,1,5,0,28,0,1,0,0,2,0,750,1,1,0,0,0,16,1,11500.0
0,1,0,0,0.0,1,0,0,12,0,55,1,8500.0,0,0,3,0,0,0,0,2015,0,3000,0,0,152,0,1,1,0,3,1,0,0,0,2,0,750,0,1,0,0,2,16,1,8500.0
0,1,0,0,0.0,1,0,0,1,0,75,1,12000.0,0,0,4,0,0,2,0,2015,0,2750,0,0,75,0,1,6,0,13,1,0,0,0,2,0,750,0,1,0,0,0,11,1,12000.0
0,1,0,0,0.0,1,0,1,11,0,24,1,23500.0,0,0,4,0,0,2,0,2020,0,3000,0,0,57,0,2,6,0,10,0,0,0,0,3,1,750,1,1,0,0,0,10,1,23500.0
0,1,0,0,30000.0,1,0,1,4,0,42,1,62000.0,0,0,3,0,0,3,0,2018,0,3000,0,0,128,1,1,1,0,30,0,0,0,0,3,2,750,1,1,0,0,2,12,1,32000.0
0,0,1,0,0.0,1,0,1,11,0,30,0,36000.0,0,1,3,0,0,1,0,2018,0,3000,0,0,71,0,1,4,0,1,0,0,1,0,3,2,750,1,1,0,1,1,7,0,36000.0
0,0,1,1,0.0,0,1,0,4,0,27,0,12500.0,0,0,2,0,1,0,0,2019,0,3000,0,0,103,0,1,3,1,11,0,0,1,0,1,1,750,1,0,0,0,3,20,0,12500.0
0,0,1,0,0.0,0,0,0,12,0,51,1,11000.0,0,0,1,0,0,1,0,2016,0,2650,0,0,160,0,1,3,0,26,1,1,0,0,2,0,750,0,1,0,0,0,15,1,11000.0
0,0,1,0,0.0,1,0,1,2,0,62,1,19500.0,0,0,1,0,0,0,0,2018,0,2850,0,0,126,0,1,0,0,11,0,0,0,0,3,1,750,1,1,0,0,3,17,1,19500.0
0,0,1,0,8000.0,1,0,1,6,0,34,1,49500.0,0,0,4,0,0,2,0,2020,0,2900,1,0,22,1,2,3,0,13,0,0,0,0,2,2,750,1,1,0,0,0,19,0,41500.0
0,0,1,0,0.0,0,0,1,10,0,50,0,10500.0,0,0,4,0,0,2,0,2015,0,3000,1,1,166,0,1,2,0,30,0,1,0,0,2,1,750,1,1,0,0,0,9,0,10500.0
0,1,0,0,13000.0,1,0,1,1,0,27,0,47500.0,0,0,3,0,0,1,0,2018,0,3000,0,1,13,4,1,5,0,26,0,0,0,0,3,2,750,1,1,0,0,0,12,1,34500.0
1,0,1,1,0.0,0,0,1,6,0,27,1,11000.0,0,0,2,0,0,0,0,2020,0,3000,0,0,55,0,2,5,0,15,0,0,0,0,2,0,750,1,1,0,0,1,14,1,11000.0
0,1,0,0,15000.0,1,0,1,6,0,43,0,36500.0,0,1,3,0,0,2,0,2010,0,3000,1,0,50,1,1,5,0,8,0,0,0,0,3,2,750,1,1,0,0,0,16,0,21500.0
0,0,1,0,0.0,1,1,0,11,0,43,0,15500.0,0,0,3,0,1,0,0,2020,0,3000,0,0,109,0,1,2,1,20,0,0,0,0,1,0,750,1,0,0,0,0,23,0,15500.0
0,0,1,0,0.0,1,0,1,3,0,57,1,12000.0,0,0,3,0,0,2,0,2017,0,2800,0,0,58,0,1,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,14,1,12000.0
0,0,1,0,0.0,1,0,1,9,0,33,1,20500.0,0,0,4,0,0,3,0,2019,0,3000,0,0,47,0,3,5,0,28,0,0,0,0,4,1,750,1,1,0,0,1,17,1,20500.0
0,0,1,0,0.0,0,0,0,12,1,53,1,4000.0,0,0,4,0,0,0,0,2014,0,3000,1,0,93,0,1,1,0,31,1,0,0,0,2,0,750,0,1,0,0,3,21,0,4000.0
0,0,1,0,60000.0,1,0,1,7,0,71,1,75000.0,0,0,4,0,0,0,0,2014,0,3000,0,0,18,3,5,3,0,4,0,0,0,0,2,1,750,1,1,0,0,2,19,1,15000.0
1,1,0,0,15000.0,1,1,0,10,0,33,0,34000.0,1,0,1,0,0,0,0,2017,0,3000,0,0,23,1,5,2,1,9,0,0,0,0,1,1,750,1,0,0,0,0,17,0,19000.0
0,0,1,0,0.0,0,0,1,7,0,49,1,6000.0,0,0,3,1,0,1,0,2018,0,3000,0,0,173,0,1,3,0,11,0,0,0,0,2,1,750,1,1,0,0,1,15,1,6000.0
1,0,1,0,0.0,0,0,0,5,0,32,0,16000.0,0,1,3,1,0,0,0,2018,0,3000,1,0,66,0,1,2,0,8,0,0,0,0,2,1,750,1,1,0,0,2,23,0,16000.0
0,0,1,0,7500.0,1,0,1,7,0,28,0,41500.0,0,0,4,0,0,2,0,2020,0,3000,0,1,54,2,1,4,0,5,0,0,0,0,4,2,750,1,1,0,0,1,2,1,34000.0
0,0,1,0,0.0,1,0,0,3,0,73,0,7000.0,0,0,3,0,0,0,0,2016,0,3000,0,1,27,0,1,4,0,8,1,0,0,0,1,0,750,0,1,0,0,0,6,1,7000.0
1,0,1,0,0.0,1,0,0,9,0,34,0,16000.0,0,1,1,0,0,1,0,2015,0,2700,0,0,18,0,1,4,0,13,0,0,0,0,2,1,750,1,1,0,0,0,5,1,16000.0
0,0,1,0,0.0,1,1,0,9,0,63,0,23500.0,1,0,3,0,0,0,0,2017,0,3000,0,0,142,0,1,2,1,25,0,0,0,0,1,1,750,1,0,0,0,3,15,0,23500.0
0,0,1,0,0.0,1,0,1,5,0,47,1,15000.0,0,0,3,0,0,0,0,2015,0,2700,1,0,146,0,1,4,0,17,0,0,0,0,2,1,750,1,1,0,0,1,6,0,15000.0
0,0,1,0,0.0,1,0,0,3,0,46,1,12000.0,0,0,1,0,0,0,0,2018,0,3000,0,0,73,0,1,3,0,28,1,0,0,0,2,0,750,0,1,0,0,1,14,1,12000.0
0,0,1,0,5500.0,1,0,1,5,0,59,1,33000.0,0,0,4,0,0,5,0,2014,0,2450,0,0,102,2,1,2,0,22,0,0,0,0,4,2,750,1,1,0,0,1,2,1,27500.0
0,1,0,0,6000.0,1,0,0,8,0,33,0,27500.0,0,0,3,0,0,1,0,2013,1,2800,0,1,29,4,2,5,0,24,0,0,0,0,2,2,750,0,1,0,0,1,6,1,21500.0
0,1,0,0,0.0,0,0,1,7,0,42,1,19000.0,0,0,3,1,0,2,0,2020,0,3000,0,0,69,0,1,2,0,10,0,0,0,0,3,1,750,1,1,0,0,1,9,1,19000.0
0,1,0,1,0.0,0,0,0,11,0,67,0,13000.0,0,1,4,0,0,1,0,2017,0,2800,0,0,341,0,1,2,0,13,0,0,0,0,2,1,750,1,1,0,0,2,11,1,13000.0
0,0,1,0,0.0,1,0,0,2,0,57,0,13000.0,0,0,3,0,0,3,0,2014,0,3000,0,1,132,0,1,2,0,27,0,0,0,0,2,1,750,1,1,0,0,1,5,1,13000.0
0,0,1,0,0.0,1,0,0,9,0,49,0,8500.0,0,1,3,0,0,0,0,2008,0,3000,0,0,160,0,1,4,0,20,1,0,0,0,2,0,750,0,1,0,0,1,11,1,8500.0
0,0,1,0,0.0,1,0,0,6,0,28,1,6500.0,0,0,3,0,0,2,0,2013,0,3000,0,0,32,0,3,3,0,20,1,0,0,0,2,0,750,0,1,0,0,0,15,1,6500.0
0,1,0,0,9000.0,1,0,1,12,0,71,1,43500.0,0,0,1,0,0,2,0,2016,0,3000,0,0,208,1,1,0,0,2,0,0,0,0,3,2,750,1,1,0,0,0,15,1,34500.0
0,1,0,0,0.0,0,0,1,7,0,31,0,36500.0,0,1,3,1,0,2,0,2016,0,3000,0,0,65,0,1,5,0,13,0,0,0,0,3,2,750,1,1,0,0,1,5,1,36500.0
0,0,1,0,8000.0,1,0,1,8,0,31,0,53500.0,0,1,3,0,0,2,0,2019,0,3000,0,0,113,2,1,2,0,7,0,0,0,0,4,2,750,1,1,0,0,1,20,1,45500.0
0,0,1,0,0.0,1,1,0,9,0,51,0,7500.0,0,0,4,0,1,0,0,2018,0,3000,0,0,83,0,1,4,1,20,0,0,0,0,1,0,750,1,0,0,0,1,11,0,7500.0
0,0,1,0,30000.0,1,0,1,12,0,34,0,57000.0,0,1,4,0,0,1,0,2016,0,2950,0,0,67,1,1,3,0,19,0,0,0,0,2,2,750,1,1,0,0,2,21,1,27000.0
0,1,0,0,25000.0,1,0,0,11,0,55,1,66500.0,0,0,3,0,0,1,0,2018,0,2900,0,0,100,1,1,4,0,1,0,0,0,0,2,2,750,1,1,0,1,1,16,0,41500.0
0,0,1,0,0.0,1,0,0,8,0,42,0,13500.0,0,0,3,0,0,0,0,2014,0,2800,0,1,72,0,1,4,0,9,0,0,0,0,2,1,750,1,1,0,0,1,17,1,13500.0
0,1,0,0,0.0,1,0,1,12,0,38,0,18000.0,0,0,4,0,0,1,0,2018,0,3000,1,1,68,0,1,3,0,26,0,0,0,0,3,1,750,1,1,0,0,0,22,0,18000.0
0,0,1,0,11000.0,0,0,1,8,0,42,0,41000.0,0,0,2,1,0,2,0,2015,0,3000,0,1,88,1,1,4,0,23,0,0,0,0,3,2,750,1,1,0,0,1,1,1,30000.0
0,1,0,0,0.0,1,0,1,3,0,47,1,15000.0,0,0,3,0,0,2,0,2017,0,2600,0,0,195,0,1,1,0,5,0,0,0,0,2,0,750,1,1,0,0,1,8,1,15000.0
0,0,1,0,7500.0,1,0,1,3,0,25,0,40500.0,0,1,3,0,0,1,0,2015,0,3000,0,0,50,1,1,3,0,7,0,0,0,0,3,2,750,1,1,0,0,0,14,1,33000.0
0,1,0,0,0.0,0,0,0,1,0,36,1,12500.0,0,0,3,0,0,0,0,2016,0,3000,0,0,171,0,1,0,0,28,1,0,0,1,2,0,750,0,1,0,0,2,4,1,12500.0
0,1,0,0,25000.0,0,0,1,4,1,56,0,50500.0,0,0,3,0,0,3,0,2011,0,2550,0,1,99,1,1,1,0,30,0,0,0,0,3,2,750,1,1,0,0,1,8,1,25500.0
0,0,1,1,0.0,0,0,0,10,0,64,0,4500.0,0,0,3,0,0,0,0,2019,0,3000,0,1,95,0,1,3,0,3,1,0,0,0,1,0,750,0,1,0,0,3,23,1,4500.0
0,0,1,0,0.0,1,0,0,7,0,61,1,21000.0,0,0,3,0,0,2,0,2016,0,2700,0,0,88,0,1,1,0,23,0,0,0,0,2,1,750,0,1,1,0,1,13,1,21000.0
0,0,1,0,0.0,0,0,0,4,0,62,0,4000.0,0,1,4,0,0,0,0,2011,0,2800,0,0,197,0,1,3,0,4,1,1,0,0,1,0,750,0,1,0,0,2,18,1,4000.0
0,0,1,0,11500.0,1,0,1,3,0,40,0,34500.0,0,0,3,0,0,1,1,2019,0,2700,0,1,93,2,1,2,0,27,0,0,0,0,2,1,750,1,1,0,0,0,14,0,23000.0
1,0,1,0,0.0,1,0,0,5,0,51,1,11000.0,0,0,2,0,0,0,0,2020,0,3000,0,0,118,0,1,2,0,22,1,0,1,0,2,0,750,0,1,0,0,1,17,1,11000.0
0,0,1,0,0.0,0,0,0,2,0,60,1,12000.0,0,0,3,1,0,1,0,2014,0,2850,0,0,12,0,1,6,0,3,0,0,0,0,2,1,750,1,1,0,0,1,18,1,12000.0
